hub,in_degree,in_volume,out_degree,out_volume,hub_delay_ratio,hub_breach_rate,betweenness,pagerank,clustering
IND621802AAA,1.0,17.0,2.0,12.0,1.2222222222222223,0.5517241379310345,4.7433483660989244e-06,0.00047778089713762246,0.3333333333333333
IND622001AAA,1.0,14.0,0.0,0.0,1.3888888888888888,0.8571428571428571,0.0,0.00048018953928279947,0.0
IND622407AAA,1.0,14.0,1.0,14.0,1.3662745098039215,0.9285714285714286,1.4594918049535152e-06,0.00042887803156184574,0.0
IND623315AAB,1.0,15.0,1.0,15.0,1.4349276974416019,0.5333333333333333,5.473094268575682e-06,0.0005421054902180311,0.0
IND623407AAA,1.0,15.0,1.0,15.0,1.6217948717948718,0.5333333333333333,1.0946188537151363e-06,0.0005017203267797532,0.0
IND623503AAA,1.0,7.0,1.0,7.0,0.9859154929577465,0.07142857142857142,1.824364756191894e-05,0.00032332845876745497,0.0
IND623526AAA,1.0,7.0,1.0,8.0,1.0,0.0,1.9703139366872454e-05,0.00039047240240756896,0.0
IND623701AAA,1.0,5.0,1.0,7.0,1.2592879256965945,0.5,1.6054409854488668e-05,0.0002443355838967343,0.0
IND623704AAA,1.0,8.0,1.0,7.0,1.1224489795918366,0.4,2.0432885269349214e-05,0.0004475447545016669,0.0
IND624001AAA,2.0,11.0,3.0,22.0,1.5192307692307692,0.9090909090909091,2.116263117182597e-05,0.00030497233691391726,0.2
IND624101AAA,1.0,15.0,1.0,10.0,0.7647058823529411,0.0,4.013602463622167e-06,0.000798386166493352,0.0
IND624202AAA,1.0,10.0,1.0,11.0,1.3043478260869565,0.5238095238095238,6.202840171052439e-06,0.0007942714539756987,0.0
IND624601AAA,1.0,10.0,2.0,17.0,0.8320610687022901,0.37037037037037035,2.0432885269349214e-05,0.0009103239387184305,0.3333333333333333
IND624619AAA,2.0,12.0,1.0,10.0,1.3928571428571428,0.8181818181818182,1.824364756191894e-05,0.0009349185014866045,0.6666666666666666
IND624703AAA,2.0,3.0,1.0,1.0,1.3033613445378152,0.75,1.20408073908665e-05,0.0008113671127548153,0.3333333333333333
IND625008AAA,5.0,54.0,3.0,19.0,1.576470588235294,0.9863013698630136,5.290657792956493e-05,0.002731557455752404,0.047619047619047616
IND625106AAA,1.0,12.0,1.0,13.0,1.5068493150684932,0.84,2.5541106586686518e-06,0.000213939943042167,0.0
IND625218AAA,1.0,11.0,1.0,1.0,1.5217391304347827,1.0,8.392077878482712e-06,0.000790773948334247,0.0
IND625516AAA,2.0,8.0,1.0,7.0,1.4222222222222223,1.0,2.1892377074302726e-06,0.00040775738706899385,0.3333333333333333
IND625531AAA,1.0,6.0,1.0,7.0,1.3111111111111111,1.0,3.648729512383788e-07,0.0001998975529583181,0.0
IND625532AAA,0.0,0.0,2.0,7.0,1.5454545454545454,1.0,0.0,0.00011564321245522476,0.0
IND626117AAA,1.0,17.0,1.0,9.0,1.6251596424010217,0.8846153846153846,1.20408073908665e-05,0.001798429073652616,0.0
IND626123AAA,1.0,17.0,1.0,17.0,1.6833333333333333,1.0,2.736547134287841e-05,0.0021930645406415673,0.0
IND626138AAA,1.0,9.0,1.0,16.0,1.28,0.84,4.378475414860545e-06,0.0016443079250595734,0.0
IND626607AAB,1.0,7.0,1.0,7.0,1.3539279869067102,0.9285714285714286,2.0432885269349214e-05,0.0004960562537816514,0.0
IND627005AAA,3.0,38.0,4.0,39.0,1.55,0.6883116883116883,1.5689536903250288e-05,0.0010922810603746975,0.09523809523809523
IND627117AAA,1.0,11.0,1.0,11.0,1.7286585365853657,1.0,2.9189836099070305e-06,0.0003775105948783984,1.0
IND627401AAA,1.0,10.0,1.0,13.0,2.108108108108108,0.9565217391304348,2.5541106586686518e-06,0.000416292011278264,1.0
IND627657AAA,1.0,17.0,1.0,16.0,1.1666666666666667,0.3333333333333333,6.202840171052439e-06,0.0005898909026422433,0.0
IND627756AAA,1.0,17.0,1.0,17.0,1.6139162561576355,1.0,1.9703139366872454e-05,0.0019797480720021316,0.0
IND627811AAA,1.0,10.0,1.0,10.0,1.45,0.6,2.1892377074302726e-06,0.0003537044692035645,1.0
IND628204AAA,1.0,17.0,1.0,17.0,1.3666666666666667,0.7941176470588235,5.837967219814061e-06,0.0005579384590435319,0.0
IND628613AAA,1.0,16.0,1.0,14.0,1.1241910925009517,0.2,6.567713122290818e-06,0.0006170504797011491,0.0
IND628801AAA,1.0,17.0,1.0,17.0,1.4330357142857144,0.7647058823529411,5.473094268575682e-06,0.0005203473489274022,0.0
IND629001AAA,2.0,12.0,0.0,0.0,2.0367647058823533,1.0,0.0,0.0004603333437767077,1.0
IND629179AAA,0.0,0.0,1.0,11.0,2.0434782608695654,1.0,0.0,0.00011564321245522476,0.0
IND630002AAA,1.0,16.0,1.0,14.0,1.4270833333333335,1.0,2.1892377074302726e-06,0.00036851155189013686,0.0
IND630561AAA,1.0,16.0,2.0,20.0,1.8928571428571428,1.0,1.4230045098296773e-05,0.000605611159724727,0.0
IND631003AAA,1.0,10.0,1.0,10.0,2.6375,1.0,0.00040318461111840854,0.00031021495418390784,1.0
IND631102AAA,1.0,11.0,1.0,12.0,1.8,1.0,0.00040318461111840854,0.00031666935628081746,0.0
IND631501AAA,1.0,9.0,2.0,11.0,2.63508064516129,1.0,0.0004053738488258388,0.00025179872459002797,1.0
IND632006AAA,4.0,35.0,5.0,44.0,1.8387096774193548,0.9240506329113924,0.0032338689668257514,0.0007820232149652731,0.23809523809523808
IND632301AAA,1.0,14.0,2.0,12.0,2.0146780303030303,1.0,0.0008103828247004393,0.0003271449455935886,0.0
IND632402AAA,1.0,8.0,1.0,11.0,1.8,1.0,0.0004053738488258388,0.00023650134567714692,0.0
IND635001AAA,2.0,8.0,2.0,8.0,1.5951607915893629,0.9375,0.00040500897587460047,0.00028200411942423946,0.6666666666666666
IND635207AAA,1.0,1.0,1.0,1.0,3.3261363636363637,1.0,0.0,0.00015430595161499422,1.0
IND635601AAB,1.0,10.0,2.0,11.0,2.1666666666666665,1.0,0.0004053738488258388,0.0005003413303028604,1.0
IND635802AAB,4.0,17.0,2.0,16.0,1.875,0.9393939393939394,0.0016160223010347797,0.0007241376335954904,0.4
IND636005AAA,0.0,0.0,2.0,5.0,2.0,0.8,0.0,0.00011564321245522476,0.0
IND636005AAC,1.0,1.0,0.0,0.0,5.083333333333333,1.0,0.0,0.0001353025585726132,0.0
IND636016AAA,1.0,4.0,2.0,16.0,1.2702922077922079,0.65,7.297459024767576e-07,0.00019428059692477853,0.3333333333333333
IND636102AAA,1.0,6.0,1.0,5.0,1.11864406779661,0.36363636363636365,0.0,0.00032395741058676347,0.0
IND636352AAA,0.0,0.0,1.0,5.0,1.6,1.0,0.0,0.00011564321245522476,0.0
IND636402AAA,2.0,17.0,0.0,0.0,1.4285714285714286,1.0,0.0,0.00035585584782706753,1.0
IND636705AAB,2.0,9.0,2.0,9.0,1.5174752535744838,0.9444444444444444,0.00040354948406964695,0.0003337916937974759,0.3333333333333333
IND637001AAA,1.0,10.0,0.0,0.0,1.59375,1.0,0.0,0.00021393994304216697,0.0
IND637211AAA,1.0,15.0,1.0,16.0,1.3333333333333333,0.8064516129032258,7.297459024767576e-07,0.0002704605631296596,1.0
IND637301AAA,0.0,0.0,1.0,10.0,1.8529411764705883,1.0,0.0,0.00011564321245522476,0.0
IND637408AAA,0.0,0.0,1.0,10.0,1.59375,1.0,0.0,0.00011564321245522476,0.0
IND638001AAA,1.0,10.0,1.0,3.0,1.894736842105263,1.0,3.648729512383788e-07,0.00021393994304216697,0.0
IND638052AAA,1.0,3.0,0.0,0.0,2.1666666666666665,1.0,0.0,0.0002974921640410689,0.0
IND638401AAA,1.0,12.0,1.0,12.0,1.586993970714901,0.625,1.20408073908665e-05,0.0006345217210461469,0.0
IND638452AAA,1.0,12.0,1.0,3.0,1.0833333333333333,0.3333333333333333,1.1675934439628122e-05,0.0006549866753441895,0.0
IND638501AAB,1.0,3.0,1.0,14.0,1.2804878048780488,0.7058823529411765,1.1311061488389742e-05,0.0006723818864975259,0.0
IND638657AAA,1.0,15.0,1.0,16.0,1.542857142857143,1.0,1.6784155756965425e-05,0.0006236095559877908,0.0
IND638701AAA,1.0,16.0,1.0,17.0,1.7142857142857142,1.0,1.6419282805727045e-05,0.0006457113350446541,0.0
IND639001AAA,0.0,0.0,1.0,9.0,1.7407407407407407,1.0,0.0,0.00011564321245522476,0.0
IND639104AAB,1.0,16.0,1.0,1.0,1.7777777777777777,0.9411764705882353,2.1892377074302726e-06,0.0005016038581937879,0.0
IND641001AAA,2.0,6.0,1.0,3.0,2.9166666666666665,1.0,5.473094268575682e-06,0.00037421622908091474,1.0
IND641006AAD,0.0,0.0,1.0,5.0,3.586206896551724,1.0,0.0,0.00011564321245522476,0.0
IND641008AAA,1.0,2.0,2.0,4.0,2.196078431372549,1.0,6.202840171052439e-06,0.0002021229638870451,0.6666666666666666
IND641011AAA,1.0,1.0,1.0,9.0,3.985294117647059,1.0,0.0,0.00015859434228121126,1.0
IND641062AAD,7.0,71.0,8.0,64.0,1.9295774647887325,0.9703703703703703,9.377234846826336e-05,0.0032557082891995757,0.06060606060606061
IND641607AAA,2.0,29.0,3.0,35.0,1.975,1.0,4.159551644117518e-05,0.0011833763558339104,0.16666666666666666
IND641654AAA,1.0,11.0,1.0,11.0,1.5647321428571428,0.7272727272727273,0.0,0.00043177375322785556,1.0
IND641664AAA,2.0,15.0,1.0,15.0,1.4245495495495497,0.8,1.7149028708203805e-05,0.0005976074629797167,0.3333333333333333
IND642001AAA,2.0,18.0,2.0,18.0,1.4782214156079854,0.9722222222222222,5.837967219814061e-06,0.0009188787967788277,1.0
IND642126AAA,2.0,18.0,1.0,17.0,1.4666666666666666,0.9714285714285714,6.202840171052439e-06,0.0008941125983624528,1.0
IND643001AAA,1.0,10.0,1.0,6.0,0.6738888888888889,0.375,1.6784155756965425e-05,0.0008396121058286438,0.0
IND643212AAA,1.0,6.0,1.0,3.0,2.71875,1.0,1.6419282805727045e-05,0.0008293135024092026,0.0
IND643217AAA,2.0,13.0,1.0,10.0,0.9210526315789473,0.2608695652173913,1.7149028708203805e-05,0.0008517281098515154,0.3333333333333333
IND643231AAA,1.0,15.0,1.0,11.0,2.3888888888888893,0.7307692307692307,1.751390165944218e-05,0.0007642413481938774,1.0
IND670643AAA,1.0,17.0,1.0,5.0,1.5434782608695654,1.0,0.0016255089977669774,0.0005669344860631654,0.0
IND670645AAB,2.0,9.0,1.0,6.0,2.3333333333333335,1.0,0.0004042792299721237,0.00042468479580718186,1.0
IND671315AAA,0.0,0.0,1.0,2.0,8.01923076923077,1.0,0.0,0.00011564321245522476,0.0
IND671323AAD,1.0,3.0,1.0,1.0,1.6516203703703702,1.0,0.0004061035947283156,0.0002601003393701423,0.0
IND673027AAB,1.0,1.0,2.0,3.0,6.356968641114983,1.0,0.0,0.0001402173951019603,0.3333333333333333
IND673104AAA,3.0,16.0,1.0,17.0,1.5,0.8484848484848485,0.0008154910460177766,0.0004885737619667594,0.3333333333333333
IND673121AAA,1.0,11.0,1.0,8.0,2.2222222222222223,1.0,7.297459024767576e-07,0.00033962324921030837,1.0
IND673305AAA,2.0,6.0,1.0,14.0,1.25,0.6,0.00041048207014317614,0.00034725201968414314,0.6666666666666666
IND673506AAA,1.0,17.0,1.0,17.0,1.5683229813664596,0.9705882352941176,0.001220500021892377,0.0005309309101269783,0.0
IND673573AAA,0.0,0.0,1.0,12.0,1.6147540983606556,1.0,0.0,0.00011564321245522476,0.0
IND673592AAA,2.0,18.0,3.0,24.0,1.8495283018867925,1.0,0.001212837689916371,0.0005749220194782786,0.16666666666666666
IND673632AAA,2.0,8.0,4.0,15.0,1.565217391304348,0.6956521739130435,0.0024380810601748472,0.0006712600735491323,0.06666666666666667
IND673639AAA,2.0,4.0,0.0,0.0,1.725,1.0,0.0,0.0004982457710187159,0.0
IND676306AAA,1.0,4.0,1.0,7.0,1.5,0.7272727272727273,1.0216442634674607e-05,0.00026779549579303134,0.0
IND676509AAA,1.0,7.0,2.0,4.0,1.7333333333333334,1.0,8.75695082972109e-06,0.00034326938387930594,0.0
IND678583AAA,1.0,1.0,0.0,0.0,1.21875,1.0,0.0,0.00018858795652957868,0.0
IND678683AAA,1.0,14.0,1.0,13.0,1.7837837837837838,0.7777777777777778,0.0004053738488258388,0.0005255930035195642,0.0
IND679303AAA,1.0,11.0,1.0,14.0,2.2857142857142856,1.0,0.001212837689916371,0.0004804231505307439,0.0
IND679322AAA,1.0,3.0,1.0,1.0,2.00625,1.0,3.283856561145409e-06,0.0003344774446782865,0.0
IND679329AAA,0.0,0.0,1.0,3.0,1.7,1.0,0.0,0.00011564321245522476,0.0
IND679531AAA,1.0,14.0,1.0,15.0,2.217391304347826,1.0,0.0012106484522089408,0.0005240028904063783,0.0
IND679576AAA,1.0,17.0,0.0,0.0,1.4705882352941178,0.8823529411764706,0.0,0.0006015518812073697,0.0
IND680012AAA,1.0,11.0,1.0,11.0,1.4075036075036076,0.9545454545454546,0.0012150269276238015,0.00042915286832411674,0.0
IND68004AAA,2.0,23.0,2.0,24.0,2.0,1.0,0.0008103828247004393,0.0008267894945834943,0.3333333333333333
IND680104AAA,1.0,16.0,1.0,17.0,1.4242424242424243,0.8484848484848485,0.0004061035947283156,0.0005716572573554313,0.0
IND680307AAA,1.0,13.0,2.0,12.0,1.6875,0.88,0.0004042792299721237,0.00021393994304216697,0.3333333333333333
IND680587AAA,1.0,15.0,2.0,14.0,1.7560975609756098,1.0,0.0012084592145015106,0.0005610456693006688,0.3333333333333333
IND680712AAA,1.0,7.0,1.0,9.0,1.6076923076923078,1.0,0.0,0.0002217217675469672,1.0
IND683511AAA,13.0,89.0,7.0,86.0,1.5535714285714286,0.8971428571428571,0.022768801903177312,0.0028836182251040744,0.029411764705882353
IND683511AAB,1.0,1.0,0.0,0.0,1.5968468468468469,1.0,0.0,0.00012570866811660464,0.0
IND683565AAA,1.0,7.0,1.0,13.0,1.888544891640867,0.8,0.00040318461111840854,0.0006015518812073697,1.0
IND683572AAA,0.0,0.0,1.0,13.0,1.375,0.7692307692307693,0.0,0.00011564321245522476,0.0
IND685514AAA,3.0,9.0,1.0,9.0,1.6776370336250577,1.0,5.473094268575682e-06,0.000598480636147011,0.3333333333333333
IND686028AAB,3.0,25.0,2.0,17.0,1.9130434782608696,0.9761904761904762,0.0024482975028095218,0.0015941540783518276,0.0
IND686141AAA,1.0,1.0,0.0,0.0,2.5,1.0,0.0,0.00028169149137214765,0.0
IND686507AAA,1.0,1.0,2.0,16.0,2.3333333333333335,1.0,0.0,0.00013686563621848104,1.0
IND686513AAA,1.0,15.0,2.0,9.0,2.354166666666667,1.0,2.9189836099070305e-06,0.00022470801631682818,1.0
IND686540AAA,2.0,9.0,1.0,2.0,2.1176470588235294,1.0,5.1082213173373036e-06,0.00029269358948538185,0.3333333333333333
IND686632AAA,1.0,1.0,1.0,1.0,4.2976190476190474,1.0,0.0004090225783382226,0.0001953509163728314,0.0
IND688009AAA,1.0,15.0,1.0,16.0,1.8837209302325582,0.8064516129032258,4.378475414860545e-06,0.0012120178472822796,0.0
IND688524AAA,0.0,0.0,1.0,7.0,2.269230769230769,1.0,0.0,0.00011564321245522476,0.0
IND689101AAA,1.0,16.0,2.0,10.0,1.4316770186335404,0.8846153846153846,0.0012237838784535226,0.0013909664751369309,0.3333333333333333
IND689503AAB,1.0,1.0,1.0,1.0,2.098706411698538,1.0,0.0004039143570208853,0.00021393994304216697,0.0
IND689645AAA,1.0,15.0,1.0,15.0,2.0595238095238093,0.6333333333333333,0.0008184100296276837,0.0008763087062151388,1.0
IND689650AAA,1.0,6.0,1.0,3.0,1.6,0.7777777777777778,0.0,0.0008250361147752051,1.0
IND690537AAA,0.0,0.0,1.0,1.0,2.0714285714285716,1.0,0.0,0.00011564321245522476,0.0
IND690548AAA,2.0,7.0,1.0,15.0,1.3351724137931034,0.7272727272727273,0.00041084694309441455,0.0012898525115609505,0.3333333333333333
IND690573AAA,1.0,1.0,0.0,0.0,1.0810810810810811,0.0,0.0,0.00015713456688536603,0.0
IND691001AAB,2.0,32.0,4.0,32.0,1.5260210803689065,0.96875,0.006089729556168542,0.0015620274608993605,0.0
IND691305AAA,1.0,20.0,2.0,16.0,1.8795454545454546,1.0,0.0004163200373629902,0.0009545606196202309,0.3333333333333333
IND691506AAA,1.0,21.0,1.0,20.0,1.5294117647058822,1.0,1.4230045098296773e-05,0.0009869616554881917,0.0
IND691551AAA,2.0,16.0,1.0,20.0,1.8746031746031746,0.6944444444444444,0.001220500021892377,0.000911216645655464,0.3333333333333333
IND691574AAA,2.0,21.0,1.0,21.0,1.404970760233918,0.8571428571428571,9.851569683436227e-06,0.0003804152915094626,0.3333333333333333
IND695012AAA,5.0,9.0,2.0,14.0,1.5633802816901408,1.0,0.004077820103040122,0.0009221471955800985,0.0
IND695012AAB,0.0,0.0,1.0,3.0,3.3,1.0,0.0,0.00011564321245522476,0.0
IND695101AAB,2.0,21.0,2.0,21.0,1.2380952380952381,0.5952380952380952,0.00042069851277785073,0.00032100012311897714,0.3333333333333333
IND695121AAA,1.0,20.0,2.0,18.0,1.3461538461538463,0.5789473684210527,0.00040865770538698427,0.0002362717960938469,0.6666666666666666
IND695541AAA,2.0,14.0,2.0,2.0,1.1576354679802954,0.375,0.0012237838784535226,0.0005605918670527836,0.3333333333333333
IND695572AAB,3.0,19.0,2.0,14.0,1.6153846153846154,0.696969696969697,0.0008176802837252068,0.0005495999325543789,0.6666666666666666
IND695582AAA,0.0,0.0,2.0,20.0,1.2,0.45,0.0,0.00011564321245522476,1.0
IND695609AAA,1.0,3.0,1.0,3.0,1.841651542649728,1.0,0.0008140315542128231,0.0004887899911577645,0.0
IND695614AAA,1.0,21.0,1.0,3.0,1.55,1.0,0.00041194156194812966,0.00043899621023827377,0.0
IND700026AAC,2.0,31.0,2.0,6.0,2.6176470588235294,1.0,0.0,0.001011257889346628,1.0
IND700028AAB,2.0,25.0,1.0,11.0,4.242690058479532,1.0,0.00040354948406964695,0.0008610865572459604,0.0
IND700053AAA,3.0,25.0,4.0,16.0,2.9876543209876543,1.0,0.0036330399754805377,0.001377109159156735,0.2
IND700065AAA,2.0,31.0,2.0,26.0,3.272727272727273,1.0,0.0,0.0012181337511865155,1.0
IND700065AAB,0.0,0.0,1.0,15.0,5.416666666666667,1.0,0.0,0.00011564321245522476,0.0
IND700088AAA,1.0,30.0,1.0,9.0,3.5555555555555554,1.0,0.0,0.000959747491851477,0.0
IND700136AAB,1.0,1.0,1.0,1.0,3.3354978354978355,1.0,0.0,0.00018880213653543428,1.0
IND700136AAG,0.0,0.0,1.0,23.0,4.2631578947368425,1.0,0.0,0.00011564321245522476,0.0
IND700144AAA,1.0,5.0,1.0,4.0,2.95,1.0,0.0004053738488258388,0.0004814378328562723,1.0
IND711303AAA,1.0,18.0,1.0,17.0,1.775,0.5714285714285714,0.0016302523461330764,0.00033674812076269433,1.0
IND711409AAA,1.0,1.0,0.0,0.0,1.1875,0.0,0.0,0.00012792681847230642,0.0
IND712103AAA,2.0,26.0,2.0,24.0,3.0,1.0,2.5541106586686518e-06,0.0005090456388063283,1.0
IND712124AAA,2.0,31.0,2.0,28.0,3.2,1.0,0.0004075630865332691,0.0005021800926753988,1.0
IND712310AAA,2.0,38.0,0.0,0.0,4.559941520467836,1.0,0.0,0.00031223667362910917,0.0
IND712310AAE,5.0,38.0,4.0,50.0,3.1053571428571427,0.9886363636363636,0.003259045200461199,0.0007225650598283048,0.09523809523809523
IND712311AAA,24.0,219.0,22.0,262.0,2.422317596566524,0.9937629937629938,0.08621035655384796,0.008672757694187938,0.0392156862745098
IND712406AAA,1.0,6.0,2.0,4.0,2.1152777777777776,0.8,0.0016167520469372565,0.00042918653428824084,0.0
IND712410AAC,1.0,9.0,1.0,6.0,3.2444444444444445,0.8666666666666667,0.0016189412846446868,0.0003688744962741005,0.0
IND712602AAA,2.0,4.0,2.0,3.0,2.323529411764706,1.0,0.0012095538333552257,0.0006759001665025471,0.3333333333333333
IND712612AAA,1.0,1.0,1.0,3.0,1.7105263157894737,1.0,0.0,0.00020684535099148394,0.0
IND713103AAA,1.0,6.0,1.0,4.0,2.0854237288135593,1.0,0.0,0.00028446406833447524,1.0
IND713128AAB,1.0,17.0,2.0,16.0,2.7714285714285714,1.0,0.001212837689916371,0.00032035591069867937,0.3333333333333333
IND713130AAA,2.0,16.0,2.0,18.0,2.0647805393971446,1.0,0.0012150269276238015,0.0007058196201509739,0.3333333333333333
IND713145AAB,1.0,3.0,2.0,3.0,1.5849056603773586,1.0,0.0012183107841849468,0.00020005364039485,0.0
IND713148AAA,1.0,3.0,1.0,17.0,2.742857142857143,1.0,0.0012150269276238015,0.00024083846852169865,0.0
IND713205AAB,7.0,59.0,11.0,45.0,2.251124437781109,1.0,0.01442890085672169,0.0022093280482317233,0.054945054945054944
IND713303AAA,1.0,5.0,1.0,6.0,4.0,1.0,0.0004053738488258388,0.0003243019725660146,0.0
IND713364AAB,1.0,6.0,1.0,12.0,4.27891156462585,1.0,0.00040318461111840854,0.00039129988913635434,0.0
IND721102AAA,1.0,5.0,1.0,13.0,7.5271739130434785,1.0,0.0024059722404658696,0.0003237306353854897,1.0
IND721133AAA,1.0,2.0,1.0,2.0,2.3596491228070176,1.0,0.0008103828247004393,0.00019887818162733073,0.0
IND721134AAB,1.0,17.0,2.0,17.0,1.3252840909090908,0.5,0.001225243370258476,0.0004018791151035244,0.3333333333333333
IND721139AAC,2.0,20.0,2.0,3.0,1.625,0.8695652173913043,0.0008169505378227301,0.001973680210826904,0.3333333333333333
IND721212AAA,0.0,0.0,1.0,10.0,2.2376294591484465,1.0,0.0,0.00011564321245522476,0.0
IND721253AAC,2.0,7.0,2.0,12.0,2.1630434782608696,1.0,0.0008085584599442474,0.00025465716630549464,1.0
IND721306AAA,4.0,28.0,4.0,21.0,2.1414141414141414,1.0,0.00484113431703081,0.0010281966780082954,0.09523809523809523
IND721401AAA,1.0,2.0,1.0,2.0,2.351255886970173,1.0,0.0008060043492855788,0.0003576294292679265,0.0
IND721434AAB,1.0,2.0,1.0,2.0,2.520408163265306,1.0,0.000808193586993009,0.00028468966683846295,0.0
IND721501AAC,1.0,1.0,2.0,7.0,1.9155172413793102,1.0,0.0,0.00013368142840186443,1.0
IND721507AAA,1.0,13.0,0.0,0.0,2.3404255319148937,1.0,0.0,0.0006566705120739136,0.0
IND721602AAB,2.0,5.0,1.0,4.0,1.3846153846153846,0.6666666666666666,3.648729512383788e-07,0.0018076867132828635,1.0
IND721636AAB,1.0,1.0,1.0,3.0,1.2600054824561404,0.5,0.0,0.0006748526055223213,1.0
IND722101AAA,1.0,2.0,1.0,8.0,2.0294117647058822,1.0,0.0,0.0001991067164995407,1.0
IND722101AAB,1.0,1.0,1.0,1.0,3.5877777777777777,1.0,0.0,0.00015737496447738273,0.0
IND722101AAC,2.0,9.0,0.0,0.0,1.6458333333333333,1.0,0.0,0.0005164497225358483,1.0
IND722122AAA,2.0,9.0,1.0,8.0,1.9444444444444444,1.0,0.00040318461111840854,0.0003266156735019999,1.0
IND722140AAA,1.0,12.0,2.0,10.0,1.2834821428571428,0.5909090909090909,0.000808193586993009,0.00044352746168334936,0.6666666666666666
IND722143AAB,1.0,9.0,1.0,10.0,2.0434782608695654,1.0,0.0004053738488258388,0.0004912289806546464,1.0
IND722151AAA,1.0,9.0,1.0,8.0,1.4929577464788732,0.5882352941176471,0.0008060043492855788,0.0004549417206430059,1.0
IND722154AAA,2.0,5.0,2.0,2.0,2.0714285714285716,1.0,0.00040318461111840854,0.000674471855149469,0.3333333333333333
IND722202AAA,1.0,4.0,2.0,5.0,1.9333333333333333,1.0,0.0,0.0002825702205438566,1.0
IND723101AAA,1.0,15.0,1.0,14.0,1.8461538461538463,1.0,0.002814629945852854,0.0007909006202233541,0.0
IND723130AAA,4.0,24.0,2.0,21.0,1.7619047619047619,0.8,0.004032940730037801,0.00111218867161802,0.2
IND723131AAA,1.0,6.0,1.0,12.0,1.2857862903225805,0.6666666666666666,0.0008103828247004393,0.0003857461755624765,1.0
IND723133AAA,2.0,11.0,1.0,13.0,1.4217914438502675,0.7916666666666666,0.00040318461111840854,0.0005749195980338621,0.6666666666666666
IND723202AAA,1.0,14.0,1.0,14.0,2.0571946169772257,1.0,0.0028124407081454236,0.000787908739645123,0.0
IND731204AAB,1.0,13.0,1.0,13.0,2.5741758241758244,1.0,0.0012106484522089408,0.00033688901328150994,1.0
IND731224AAA,1.0,15.0,1.0,11.0,2.825814536340852,1.0,0.0016171169198884948,0.0007827043950772479,0.0
IND731237AAB,2.0,18.0,1.0,15.0,3.0,1.0,0.001619306157595925,0.0007847778619081431,0.0
IND731301AAA,2.0,16.0,1.0,19.0,2.038961038961039,1.0,0.0012084592145015106,0.0004530555970121234,0.3333333333333333
IND732103AAA,2.0,2.0,1.0,2.0,2.9675925925925926,1.0,0.0016251441248157391,0.00017446734089976944,0.3333333333333333
IND732103AAB,4.0,9.0,3.0,15.0,2.71164015568153,1.0,0.003276194229169403,0.0018273193281316499,0.047619047619047616
IND732123AAC,3.0,4.0,1.0,1.0,1.3888888888888888,0.8,0.0,0.0011149396225120902,0.6666666666666666
IND732138AAA,1.0,2.0,3.0,7.0,2.4029850746268657,1.0,0.0012230541325510458,0.0002639404522200324,0.3333333333333333
IND732139AAA,2.0,7.0,2.0,2.0,0.46511627906976744,0.3333333333333333,6.567713122290818e-06,0.0016486095982330808,0.6666666666666666
IND732202AAA,1.0,8.0,1.0,11.0,3.4285714285714284,1.0,0.0008195046484813988,0.0009440279745408943,0.0
IND732204AAB,1.0,11.0,2.0,8.0,2.6,0.631578947368421,0.00041194156194812966,0.0009180669908143054,0.3333333333333333
IND733102AAA,2.0,11.0,1.0,1.0,1.875,1.0,9.851569683436227e-06,0.00031724645953864886,0.3333333333333333
IND733124AAA,1.0,3.0,0.0,0.0,2.1470588235294117,1.0,0.0,0.00021179294862109577,0.0
IND733128AAA,1.0,6.0,2.0,7.0,2.3,1.0,0.0012292569727220982,0.0007369317840194769,0.3333333333333333
IND733129AAA,1.0,5.0,1.0,4.0,2.090909090909091,1.0,6.567713122290818e-06,0.0007728789622131382,0.0
IND733129AAB,2.0,5.0,1.0,5.0,1.9084249084249083,1.0,0.00041413079965555994,0.0007732185291275573,0.3333333333333333
IND733134AAA,1.0,5.0,1.0,3.0,1.8473684210526315,1.0,0.0,0.000563066081323829,1.0
IND733140AAA,1.0,2.0,2.0,10.0,2.1105072463768115,1.0,3.648729512383788e-07,0.00017974303656580543,0.6666666666666666
IND733201AAA,0.0,0.0,1.0,1.0,1.75,1.0,0.0,0.00011564321245522476,0.0
IND733202AAB,1.0,1.0,1.0,1.0,1.536290322580645,1.0,3.648729512383788e-07,0.00021393994304216697,0.0
IND733202AAC,0.0,0.0,1.0,1.0,2.1538461538461537,1.0,0.0,0.00011564321245522476,0.0
IND733210AAA,2.0,2.0,0.0,0.0,1.7382133995037221,1.0,0.0,0.0003957888946280112,0.0
IND734203AAA,1.0,3.0,0.0,0.0,4.842105263157895,1.0,0.0,0.0002974921640410689,0.0
IND734214AAB,0.0,0.0,1.0,3.0,3.1794871794871793,1.0,0.0,0.00011564321245522476,0.0
IND735224AAA,0.0,0.0,1.0,8.0,1.5104166666666667,1.0,0.0,0.00011564321245522476,0.0
IND736101AAA,1.0,6.0,0.0,0.0,2.0890269151138714,1.0,0.0,0.0002535713976015404,0.0
IND736135AAA,1.0,8.0,2.0,11.0,2.0476190476190474,1.0,1.4594918049535152e-06,0.000297492164041069,0.0
IND736146AAA,1.0,8.0,1.0,8.0,1.5863970588235294,1.0,1.0946188537151363e-06,0.00021393994304216697,0.0
