source_center,destination_center,route_type,time_bucket,edge_observations,unique_trips,median_delay_ratio,median_actual_minutes,median_osrm_minutes,breach_rate,excess_minutes,fallback_delay_ratio,delay_ratio_weight
IND523105AAA,IND524201AAA,FTL,night,18,18,0.9605415860735009,52.0,54.0,0.0,39.0,1.8226866738120757,1.4143021585674878
IND523201AAA,IND523002AAA,FTL,night,2,2,6.242456896551724,192.0,30.5,1.0,323.0,1.8226866738120757,2.2244839667884078
IND523226AAA,IND523316AAB,FTL,late_evening,13,13,1.9137931034482758,111.0,58.0,1.0,693.0,1.8333333333333333,1.8650296064089167
IND523230AAA,IND523105AAA,FTL,late_evening,5,5,1.6590909090909092,73.0,44.0,1.0,127.0,1.8333333333333333,1.7984848484848484
IND523230AAA,IND523105AAA,FTL,night,14,14,1.405775075987842,61.0,42.0,1.0,244.0,1.8226866738120757,1.6510171923550383
IND523316AAB,IND522647AAA,FTL,night,14,14,1.6955337690631809,90.0,53.0,1.0,582.0,1.8226866738120757,1.7703295953860603
IND524003AAA,IND501359AAE,FTL,night,14,14,1.650954403153806,611.5,368.5,1.0,3429.0,1.8226866738120757,1.7519733858939646
IND524101AAB,IND517501AAB,FTL,morning,16,16,1.9993421052631577,159.5,78.5,1.0,1375.0,1.8750586854460094,1.9302957609202975
IND524132AAA,IND524101AAB,FTL,morning,14,14,1.6714285714285715,58.5,36.0,1.0,345.0,1.8750586854460094,1.7912109914388292
IND524201AAA,IND523002AAA,FTL,night,18,18,1.1622989874925551,78.5,68.5,0.3333333333333333,765.0,1.8226866738120757,1.5098714539765135
IND530012AAA,IND501359AAE,FTL,evening,1,1,2.023474178403756,862.0,426.0,1.0,436.0,1.7703025992499675,1.7823583887334815
IND530012AAA,IND501359AAE,FTL,late_evening,8,8,2.102937062937063,898.0,427.0,1.0,3796.0,1.8333333333333333,1.9103629703629703
IND530012AAA,IND501359AAE,FTL,night,1,1,1.8933333333333333,852.0,450.0,1.0,402.0,1.8226866738120757,1.826050800455945
IND530012AAA,IND530043AAA,Carting,night,13,13,2.625,52.0,19.0,1.0,503.0,2.125,2.321969696969697
IND530012AAA,IND531001AAA,Carting,night,5,5,1.5555555555555556,42.0,27.0,1.0,74.0,2.125,2.011111111111111
IND530012AAA,IND531036AAA,Carting,morning,1,1,2.5476190476190474,107.0,42.0,1.0,65.0,2.2,2.2165532879818595
IND530012AAA,IND531162AAA,Carting,morning,1,1,2.25,36.0,16.0,1.0,20.0,2.2,2.2023809523809526
IND530012AAA,IND531162AAA,Carting,night,6,6,1.8083333333333333,28.0,15.0,1.0,81.0,2.125,2.051923076923077
IND530012AAA,IND532001AAB,Carting,evening,7,7,1.7721518987341771,141.0,78.0,1.0,432.0,1.7540983606557377,1.7587789075649627
IND530012AAA,IND532001AAB,Carting,late_evening,15,15,1.8101265822784811,143.0,79.0,1.0,1009.0,1.8148148148148149,1.8128055722992433
IND530012AAA,IND532001AAB,Carting,morning,1,1,2.5584415584415585,197.0,77.0,1.0,120.0,2.2,2.217068645640074
IND530012AAA,IND532001AAB,Carting,night,1,1,2.3544303797468356,186.0,79.0,1.0,107.0,2.125,2.135925256178421
IND530012AAA,IND533106AAA,FTL,late_evening,2,2,1.419234877556672,226.0,159.0,1.0,134.0,1.8333333333333333,1.7956880191718185
IND530012AAA,IND535001AAA,Carting,morning,2,2,2.7949110122358176,248.0,89.0,1.0,318.0,2.2,2.2540828192941653
IND530012AAA,IND751002AAB,FTL,evening,2,2,1.4814400715563507,505.0,341.0,1.0,328.0,1.7703025992499675,1.7440423694596385
IND530012AAA,IND751002AAB,FTL,night,1,1,1.411764705882353,504.0,357.0,1.0,147.0,1.8226866738120757,1.8031189610535177
IND530012AAA,IND764001AAC,Carting,evening,2,2,2.888198757763975,465.0,161.0,1.0,608.0,1.7540983606557377,1.8571983967564862
IND530012AAA,IND764001AAC,Carting,late_evening,1,1,4.012578616352202,638.0,159.0,1.0,479.0,1.8148148148148149,1.9194702339356429
IND530012AAA,IND764020AAC,Carting,evening,1,1,4.531468531468532,648.0,143.0,1.0,505.0,1.7540983606557377,1.8863540830753944
IND530012AAC,IND501359AAE,FTL,night,1,1,2.260969976905312,979.0,433.0,1.0,546.0,1.8226866738120757,1.8435573072927063
IND530012AAC,IND533106AAA,FTL,late_evening,2,2,1.6691119691119691,240.0,144.0,1.0,192.0,1.8333333333333333,1.8184041184041184
IND530012AAC,IND533106AAA,FTL,night,2,2,1.6989665264313152,251.5,148.0,1.0,207.0,1.8226866738120757,1.8114393876865522
IND530018AAA,IND531162AAA,Carting,night,1,1,4.375,35.0,8.0,1.0,27.0,2.125,2.232142857142857
IND530026AAA,IND531036AAA,Carting,night,4,4,2.232621951219512,90.5,40.5,1.0,214.0,2.125,2.142936991869919
IND530043AAA,IND530012AAA,Carting,morning,1,1,5.681818181818182,125.0,22.0,1.0,103.0,2.2,2.365800865800866
IND530043AAA,IND531163AAA,Carting,morning,1,1,1.5217391304347827,35.0,23.0,1.0,12.0,2.2,2.1677018633540373
IND530043AAA,IND531163AAA,Carting,night,11,11,1.625,37.0,23.0,1.0,159.0,2.125,1.9475806451612903
IND531001AAA,IND530012AAA,Carting,morning,1,1,8.636363636363637,190.0,22.0,1.0,168.0,2.2,2.5064935064935066
IND531001AAA,IND531116AAA,Carting,night,5,5,2.0285714285714285,72.0,35.0,1.0,182.0,2.125,2.1057142857142854
IND531036AAA,IND530012AAA,Carting,morning,1,1,2.3157894736842106,88.0,38.0,1.0,50.0,2.2,2.2055137844611528
IND531036AAA,IND530012AAA,Carting,night,3,3,2.4054054054054053,89.0,37.0,1.0,153.0,2.125,2.161574618096357
IND531116AAA,IND530012AAA,Carting,morning,1,1,1.9166666666666667,138.0,72.0,1.0,66.0,2.2,2.1865079365079363
IND531116AAA,IND530012AAA,Carting,night,3,3,2.6842105263157894,153.0,57.0,1.0,297.0,2.125,2.1979405034324944
IND531116AAA,IND531001AAA,Carting,night,1,1,1.5714285714285714,66.0,42.0,1.0,24.0,2.125,2.0986394557823127
IND531163AAA,IND535001AAA,Carting,morning,1,1,1.9,38.0,20.0,1.0,18.0,2.2,2.1857142857142855
IND531163AAA,IND535001AAA,Carting,night,12,12,2.333333333333333,47.5,20.5,1.0,315.0,2.125,2.203125
IND532001AAB,IND530012AAA,Carting,morning,1,1,2.1566265060240966,179.0,83.0,1.0,96.0,2.2,2.197934595524957
IND532001AAB,IND530012AAA,Carting,night,21,21,2.1358024691358026,173.0,81.0,1.0,2170.0,2.125,2.1305329719963866
IND532001AAB,IND532127AAA,FTL,morning,1,1,2.4642857142857144,69.0,28.0,1.0,41.0,1.8750586854460094,1.9031171153907576
IND532001AAB,IND532127AAA,FTL,night,20,20,1.9482758620689655,57.5,29.0,1.0,743.0,1.8226866738120757,1.8854812679405206
IND532001AAB,IND532201AAA,FTL,night,1,1,2.625,105.0,40.0,1.0,65.0,1.8226866738120757,1.8608920702972152
IND532001AAB,IND532421AAA,FTL,morning,1,1,1.5,30.0,20.0,1.0,10.0,1.8750586854460094,1.8571987480438186
IND532001AAB,IND532421AAA,FTL,night,19,19,2.590909090909091,54.0,20.0,1.0,669.0,1.8226866738120757,2.1969488770131855
IND532127AAA,IND535591AAA,FTL,morning,3,3,1.7142857142857142,72.0,42.0,1.0,94.0,1.8750586854460094,1.8540882979033622
IND532127AAA,IND535591AAA,FTL,night,18,18,1.6940753045404207,70.5,42.0,1.0,556.0,1.8226866738120757,1.7617654988939233
IND532201AAA,IND532222AAA,FTL,morning,5,5,1.6666666666666667,40.0,24.0,1.0,122.0,1.8750586854460094,1.833380281690141
IND532201AAA,IND532222AAA,FTL,night,15,15,1.7916666666666667,42.0,24.0,1.0,307.0,1.8226866738120757,1.8093923850354718
IND532201AAA,IND761200AAA,FTL,morning,1,1,1.0666666666666667,48.0,45.0,0.0,3.0,1.8750586854460094,1.8365638274088982
IND532222AAA,IND532001AAB,FTL,morning,1,1,1.4850746268656716,199.0,134.0,1.0,65.0,1.8750586854460094,1.8564880159898032
IND532222AAA,IND761200AAA,FTL,morning,10,10,0.8422818791946309,125.5,149.0,0.0,14.0,1.8750586854460094,1.5307997500288835
IND532222AAA,IND761200AAA,FTL,night,1,1,0.5878378378378378,87.0,148.0,0.0,0.0,1.8226866738120757,1.763884348289493
IND532421AAA,IND532201AAA,FTL,morning,2,2,2.600877192982456,48.5,18.5,1.0,60.0,1.8750586854460094,1.941042186131141
IND532421AAA,IND532201AAA,FTL,night,17,17,1.8636363636363635,41.0,19.0,1.0,328.0,1.8226866738120757,1.8415013961637756
IND532440AAA,IND532001AAB,FTL,afternoon,2,2,1.6218253968253968,57.5,35.5,1.0,44.0,1.7676767676767677,1.754417552144825
IND532440AAA,IND532001AAB,FTL,morning,15,15,1.5714285714285714,56.0,36.0,1.0,316.0,1.8750586854460094,1.7449314937242504
IND533003AAA,IND533106AAA,FTL,night,3,3,2.12,106.0,50.0,1.0,192.0,1.8226866738120757,1.861466672880066
IND533003AAA,IND533401AAA,FTL,late_evening,1,1,1.8958333333333333,91.0,48.0,1.0,43.0,1.8333333333333333,1.8363095238095237
IND533003AAA,IND533401AAA,FTL,night,17,17,2.0652173913043477,95.0,47.0,1.0,821.0,1.8226866738120757,1.9341197061733901
IND533106AAA,IND501359AAE,FTL,morning,1,1,2.1033333333333335,631.0,300.0,1.0,331.0,1.8750586854460094,1.8859289067739773
IND533106AAA,IND501359AAE,FTL,night,7,7,2.268292682926829,655.0,289.0,1.0,3126.0,1.8226866738120757,1.9382141576566414
IND533106AAA,IND530012AAA,FTL,afternoon,9,9,1.7259259259259259,233.0,138.0,1.0,830.0,1.7676767676767677,1.7547196098920237
IND533106AAA,IND530012AAA,FTL,evening,2,2,1.7290072278911564,236.5,137.5,1.0,198.0,1.7703025992499675,1.7665484745809847
IND533106AAA,IND533003AAA,FTL,evening,1,1,3.0945945945945947,229.0,74.0,1.0,155.0,1.7703025992499675,1.833364122837807
IND533106AAA,IND533003AAA,FTL,late_evening,1,1,2.717948717948718,212.0,78.0,1.0,134.0,1.8333333333333333,1.8754578754578752
IND533106AAA,IND533201AAA,FTL,evening,1,1,1.5460526315789473,235.0,152.0,1.0,83.0,1.7703025992499675,1.7596240293608711
IND533106AAA,IND533242AAA,FTL,evening,4,4,2.5886884854276158,237.0,91.0,1.0,601.0,1.7703025992499675,1.9067002469462422
IND533106AAA,IND533262AAA,FTL,evening,2,2,3.240749306197965,150.5,46.5,1.0,208.0,1.7703025992499675,1.9039795726088764
IND533106AAA,IND533262AAA,FTL,late_evening,4,4,2.3510638297872344,110.5,46.5,1.0,268.0,1.8333333333333333,1.9196217494089833
IND533106AAA,IND533308AAB,FTL,evening,9,9,3.607142857142857,101.0,28.0,1.0,715.0,1.7703025992499675,2.3403564723891406
IND533106AAA,IND533308AAB,FTL,late_evening,5,5,4.185185185185185,113.0,27.0,1.0,353.0,1.8333333333333333,2.3037037037037034
IND533106AAA,IND534260AAC,FTL,evening,2,2,2.9809329877823028,219.0,73.5,1.0,291.0,1.7703025992499675,1.8803599072983617
IND533106AAA,IND534260AAC,FTL,late_evening,3,3,2.0675675675675675,153.0,74.0,1.0,294.0,1.8333333333333333,1.8638856247551898
IND533201AAA,IND533242AAA,FTL,night,2,2,2.373809523809524,34.5,14.5,1.0,40.0,1.8226866738120757,1.872788751084571
IND533201AAA,IND533262AAA,FTL,night,9,9,1.9736842105263157,75.0,39.0,1.0,420.0,1.8226866738120757,1.8695479783095985
IND533242AAA,IND533201AAA,FTL,night,2,2,2.2476190476190476,32.5,14.5,1.0,36.0,1.8226866738120757,1.8613168896127095
IND533262AAA,IND533106AAA,FTL,morning,1,1,1.8478260869565217,85.0,46.0,1.0,39.0,1.8750586854460094,1.8737618950417483
IND533262AAA,IND533106AAA,FTL,night,6,6,1.8043478260869565,83.0,46.0,1.0,226.0,1.8226866738120757,1.8184546320293562
IND533262AAA,IND533201AAA,FTL,late_evening,2,2,1.7253711201079622,66.5,38.5,1.0,56.0,1.8333333333333333,1.8235185866764814
IND533262AAA,IND533201AAA,FTL,night,3,3,2.1538461538461537,84.0,38.0,1.0,143.0,1.8226866738120757,1.8658813885991294
IND533308AAB,IND533003AAA,FTL,late_evening,10,10,1.4666666666666666,66.0,45.5,1.0,211.0,1.8333333333333333,1.711111111111111
IND533308AAB,IND533003AAA,FTL,night,5,5,1.511111111111111,68.0,46.0,0.8,124.0,1.8226866738120757,1.7603715612718829
IND533308AAB,IND533106AAA,FTL,morning,1,1,1.962962962962963,53.0,27.0,1.0,26.0,1.8750586854460094,1.8792446034230073
IND533401AAA,IND533106AAA,FTL,night,17,17,2.3055555555555554,158.0,69.0,1.0,1465.0,1.8226866738120757,2.0445453492077283
IND533401AAA,IND533308AAB,FTL,night,1,1,2.382978723404255,224.0,94.0,1.0,130.0,1.8226866738120757,1.8493672476021796
IND534001AAA,IND521225AAB,FTL,night,1,1,2.2448979591836733,110.0,49.0,1.0,61.0,1.8226866738120757,1.8427919731154854
IND534001AAA,IND521333AAA,FTL,night,14,14,1.7541666666666667,46.0,25.5,1.0,323.0,1.8226866738120757,1.7944725532227896
IND534260AAC,IND533106AAA,FTL,morning,2,2,2.1810958904109587,161.5,74.0,1.0,175.0,1.8750586854460094,1.9028802495337322
IND534260AAC,IND533106AAA,FTL,night,2,2,1.9246575342465755,140.5,73.0,1.0,135.0,1.8226866738120757,1.831956752033394
IND535001AAA,IND530012AAA,Carting,morning,2,2,2.69525215810995,177.5,66.5,1.0,222.0,2.2,2.245022923464541
IND535001AAA,IND530012AAA,Carting,night,8,8,2.9073770491803277,196.0,63.0,1.0,1121.0,2.125,2.348536299765808
IND535501AAB,IND532001AAB,FTL,morning,1,1,1.975,158.0,80.0,1.0,78.0,1.8750586854460094,1.8798177956628663
IND535501AAB,IND532440AAA,FTL,morning,17,17,1.5365853658536586,63.0,41.0,1.0,392.0,1.8750586854460094,1.7195439169846591
IND535558AAA,IND535501AAB,FTL,morning,17,17,1.565217391304348,36.0,23.0,1.0,260.0,1.8750586854460094,1.7326991719214622
IND535558AAA,IND535501AAB,FTL,night,3,3,1.619047619047619,35.0,22.0,1.0,40.0,1.8226866738120757,1.7961250579732335
IND535591AAA,IND535558AAA,FTL,night,3,3,2.1333333333333333,33.0,16.0,1.0,60.0,1.8226866738120757,1.8632058033148484
IND560002AAA,IND560099AAB,Carting,evening,3,3,1.368421052631579,44.0,41.0,0.6666666666666666,44.0,1.7540983606557377,1.7037926248264996
IND560002AAA,IND560099AAB,Carting,morning,9,9,2.7777777777777777,60.0,21.0,1.0,412.0,2.2,2.3793103448275863
IND560002AAA,IND560099AAB,Carting,night,6,6,2.6875,56.5,21.0,1.0,211.0,2.125,2.2548076923076925
IND560002AAA,IND562132AAA,Carting,evening,7,7,1.4166666666666667,51.0,36.0,1.0,99.0,1.7540983606557377,1.6666160696215342
IND560002AAA,IND562132AAA,Carting,late_evening,1,1,0.9722222222222222,35.0,36.0,0.0,0.0,1.8148148148148149,1.7746913580246915
IND560002AAA,IND562132AAA,Carting,morning,14,14,2.193557422969188,81.5,39.5,1.0,786.0,2.2,2.1973471741637836
IND560027AAA,IND560099AAA,Carting,afternoon,1,1,2.9523809523809526,62.0,21.0,1.0,41.0,2.234668335419274,2.2688451267031633
IND560027AAA,IND560099AAA,Carting,evening,3,3,1.125,45.0,24.0,0.3333333333333333,33.0,1.7540983606557377,1.6720420527441195
IND560043AAC,IND560064AAA,Carting,late_evening,9,9,1.4444444444444444,26.0,18.0,1.0,103.0,1.8148148148148149,1.6998722860791826
IND560043AAC,IND560064AAA,Carting,morning,19,19,1.7777777777777777,32.0,18.0,1.0,274.0,2.2,1.9943019943019942
IND560043AAC,IND560064AAA,Carting,night,11,11,1.4,24.0,17.0,1.0,87.0,2.125,1.867741935483871
IND560043AAC,IND560099AAB,Carting,evening,9,9,1.2857142857142858,40.0,34.0,0.5555555555555556,82.0,1.7540983606557377,1.6087377856739076
IND560043AAC,IND560099AAB,Carting,late_evening,2,2,0.9476964769647697,40.5,43.0,0.0,3.0,1.8148148148148149,1.7359858750102652
IND560043AAC,IND560099AAB,Carting,morning,13,13,1.8823529411764706,78.0,43.0,0.9230769230769231,429.0,2.2,2.0748663101604277
IND560043AAC,IND562132AAA,Carting,afternoon,2,2,2.0805232558139535,85.0,41.5,0.5,87.0,2.234668335419274,2.2206551463642445
IND560043AAC,IND562132AAA,Carting,evening,4,4,2.0284883720930234,81.5,40.5,1.0,167.0,1.7540983606557377,1.7998300292286185
IND560043AAC,IND562132AAA,Carting,late_evening,1,1,4.081632653061225,200.0,49.0,1.0,151.0,1.8148148148148149,1.9227585213979774
IND560043AAC,IND562132AAA,Carting,morning,9,9,1.675,77.0,43.0,0.8888888888888888,440.0,2.2,2.0370689655172414
IND560048AAB,IND560099AAB,Carting,evening,12,12,1.067853170189099,35.5,34.0,0.4166666666666667,99.0,1.7540983606557377,1.4967564142307481
IND560048AAB,IND560099AAB,Carting,morning,11,11,2.727272727272727,120.0,35.0,1.0,798.0,2.2,2.3870967741935485
IND560048AAB,IND560099AAB,Carting,night,3,3,1.9428571428571428,67.0,35.0,0.6666666666666666,77.0,2.125,2.1012422360248446
IND560048AAB,IND562132AAA,Carting,evening,6,6,1.3793256433007985,65.5,48.5,0.6666666666666666,92.0,1.7540983606557377,1.6676123489584438
IND560048AAB,IND562132AAA,Carting,late_evening,1,1,3.694915254237288,218.0,59.0,1.0,159.0,1.8148148148148149,1.904343407168266
IND560048AAB,IND562132AAA,Carting,morning,7,7,2.4339622641509435,129.0,49.0,1.0,628.0,2.2,2.2606568832983926
IND560048AAB,IND562132AAA,Carting,night,3,3,1.62,81.0,50.0,1.0,125.0,2.125,2.0591304347826087
IND560058AAB,IND560060AAB,Carting,afternoon,1,1,1.3125,21.0,16.0,1.0,5.0,2.234668335419274,2.1907555575421656
IND560058AAB,IND560060AAB,Carting,late_evening,22,22,1.1625,19.0,16.0,0.45454545454545453,76.0,1.8148148148148149,1.473126102292769
IND560058AAB,IND560060AAB,Carting,night,21,21,1.6111111111111112,27.0,16.0,1.0,295.0,2.125,1.861788617886179
IND560058AAB,IND560099AAB,Carting,evening,9,9,1.2432432432432432,46.0,39.0,0.5555555555555556,237.0,1.7540983606557377,1.5955571173208256
IND560058AAB,IND560099AAB,Carting,morning,13,13,1.4615384615384615,68.0,42.0,0.9230769230769231,415.0,2.2,1.9090909090909092
IND560058AAB,IND562132AAA,Carting,afternoon,1,1,1.15,23.0,20.0,0.0,3.0,2.234668335419274,2.18301746230407
IND560058AAB,IND562132AAA,Carting,evening,8,8,1.7947368421052632,34.5,20.5,0.625,104.0,1.7540983606557377,1.765709355355602
IND560058AAB,IND562132AAA,Carting,morning,3,3,1.6521739130434783,27.0,22.0,1.0,32.0,2.2,2.1285444234404536
IND560058AAB,IND562132AAA,Carting,night,2,2,1.6421052631578947,28.0,17.0,1.0,22.0,2.125,2.0811004784688993
IND560058AAD,IND562132AAA,Carting,afternoon,15,15,1.7619047619047619,39.0,22.0,0.8666666666666667,1066.0,2.234668335419274,2.0320553753416255
IND560058AAD,IND562132AAA,Carting,evening,1,1,6.730769230769231,175.0,26.0,1.0,149.0,1.7540983606557377,1.9910826878039993
IND560058AAD,IND562132AAA,Carting,morning,13,13,1.5454545454545454,32.0,22.0,1.0,251.0,2.2,1.9421487603305785
IND560058AAD,IND562132AAA,Carting,night,7,7,2.125,51.0,23.0,1.0,387.0,2.125,2.125
IND560060AAB,IND560099AAB,Carting,evening,3,3,1.4516129032258065,46.0,32.0,1.0,79.0,1.7540983606557377,1.7146437357735729
IND560060AAB,IND560099AAB,Carting,morning,12,12,1.3364055299539173,41.5,31.0,0.6666666666666666,131.0,2.2,1.8761520737327189
IND560060AAB,IND562132AAA,Carting,afternoon,1,1,1.7241379310344827,50.0,29.0,1.0,21.0,2.234668335419274,2.210357363781903
IND560060AAB,IND562132AAA,Carting,evening,5,5,1.4444444444444444,48.0,36.0,1.0,74.0,1.7540983606557377,1.692167577413479
IND560060AAB,IND562132AAA,Carting,morning,5,5,2.0,56.0,29.0,1.0,123.0,2.2,2.16
IND560060AAB,IND562132AAA,Carting,night,8,8,1.7220430107526883,52.5,30.5,1.0,326.0,2.125,2.0098694316436254
IND560064AAD,IND560043AAC,Carting,afternoon,1,1,2.4705882352941178,42.0,17.0,1.0,25.0,2.234668335419274,2.245902616365695
IND560064AAD,IND560043AAC,Carting,morning,18,18,2.0018382352941178,34.5,15.5,1.0,332.0,2.2,2.1061339009287927
IND560064AAD,IND560043AAC,Carting,night,22,22,2.5,38.5,15.0,1.0,548.0,2.125,2.3214285714285716
IND560067AAC,IND562114AAA,Carting,morning,7,7,2.6,26.0,10.0,1.0,120.0,2.2,2.303703703703704
IND560067AAC,IND562114AAA,Carting,night,13,13,2.7777777777777777,26.0,11.0,1.0,250.0,2.125,2.3821548821548824
IND560077AAA,IND560099AAB,Carting,night,1,1,2.923076923076923,152.0,52.0,1.0,100.0,2.125,2.163003663003663
IND560078AAC,IND560099AAB,Carting,evening,10,10,3.2144827586206897,86.5,26.5,1.0,506.0,1.7540983606557377,2.2408931599773885
IND560078AAC,IND560099AAB,Carting,morning,6,6,3.1125,66.0,21.5,1.0,277.0,2.2,2.410576923076923
IND560078AAC,IND560099AAB,Carting,night,4,4,3.010588235294118,68.0,24.0,1.0,200.0,2.125,2.2725980392156866
IND560078AAC,IND562132AAA,Carting,afternoon,2,2,1.3736842105263158,53.5,39.0,1.0,29.0,2.234668335419274,2.156397051338096
IND560078AAC,IND562132AAA,Carting,evening,4,4,1.1744306418219461,51.5,44.0,0.5,50.0,1.7540983606557377,1.6574870741834389
IND560078AAC,IND562132AAA,Carting,morning,2,2,1.7655405405405404,67.5,38.5,1.0,58.0,2.2,2.1605036855036857
IND560078AAC,IND562132AAA,Carting,night,8,8,1.858974358974359,70.5,38.5,1.0,384.0,2.125,2.0489926739926743
IND560083AAB,IND560058AAD,Carting,night,1,1,1.4848484848484849,49.0,33.0,1.0,16.0,2.125,2.0945165945165947
IND560083AAB,IND562132AAA,Carting,afternoon,16,16,2.238095238095238,94.0,42.0,1.0,1211.0,2.234668335419274,2.2361914032752583
IND560083AAB,IND562132AAA,Carting,morning,11,11,1.3658536585365855,56.0,40.0,0.9090909090909091,214.0,2.2,1.904012588512982
IND560083AAB,IND562132AAA,Carting,night,4,4,1.5069686411149825,62.5,42.0,1.0,96.0,2.125,2.0219947735191637
IND560085AAA,IND562132AAA,Carting,morning,3,3,2.511627906976744,107.0,42.0,1.0,176.0,2.2,2.2406471183013146
IND560085AAA,IND562132AAA,Carting,night,4,4,1.284688995215311,58.0,45.0,0.75,52.0,2.125,1.9849481658692187
IND560099AAB,IND000000ACS,Carting,afternoon,1,1,1.5714285714285714,33.0,21.0,1.0,12.0,2.234668335419274,2.2030854895149545
IND560099AAB,IND515004AAA,FTL,night,1,1,1.3859649122807018,316.0,228.0,1.0,88.0,1.8226866738120757,1.8018903994534388
IND560099AAB,IND560002AAA,Carting,evening,4,4,1.149621212121212,27.0,23.0,0.5,19.0,1.7540983606557377,1.6533521692333164
IND560099AAB,IND560002AAA,Carting,late_evening,7,7,1.096774193548387,22.0,21.0,0.14285714285714285,18.0,1.8148148148148149,1.6286561352272226
IND560099AAB,IND560002AAA,Carting,night,14,14,1.3539794608472402,54.0,38.5,0.8571428571428571,267.0,2.125,1.8075209544665105
IND560099AAB,IND560043AAC,Carting,afternoon,13,13,1.6578947368421053,49.0,30.0,0.9230769230769231,270.0,2.234668335419274,2.0074544935555405
IND560099AAB,IND560043AAC,Carting,evening,8,8,1.1401960784313725,36.0,30.0,0.375,41.0,1.7540983606557377,1.5786977085916334
IND560099AAB,IND560043AAC,Carting,late_evening,5,5,1.3055555555555556,38.0,27.0,0.6,48.0,1.8148148148148149,1.712962962962963
IND560099AAB,IND560043AAC,Carting,night,11,11,2.1707317073170733,89.0,43.0,0.9090909090909091,502.0,2.125,2.1412273800157355
IND560099AAB,IND560048AAB,Carting,afternoon,9,9,1.4722222222222223,48.0,34.0,1.0,153.0,2.234668335419274,1.9980471278753613
IND560099AAB,IND560048AAB,Carting,evening,8,8,1.0142857142857142,35.5,35.0,0.125,63.0,1.7540983606557377,1.542723318835731
IND560099AAB,IND560048AAB,Carting,late_evening,4,4,1.0625,34.0,32.5,0.25,16.0,1.8148148148148149,1.689429012345679
IND560099AAB,IND560048AAB,Carting,night,13,13,2.3684210526315788,90.0,36.0,0.9230769230769231,673.0,2.125,2.220893141945773
IND560099AAB,IND560058AAB,Carting,afternoon,12,12,2.1597222222222223,83.0,36.5,1.0,592.0,2.234668335419274,2.2065635429703794
IND560099AAB,IND560058AAB,Carting,evening,10,10,1.1907993966817496,41.0,35.5,0.5,84.0,1.7540983606557377,1.5663320393310751
IND560099AAB,IND560058AAB,Carting,late_evening,4,4,1.6722222222222223,73.0,41.5,0.75,106.0,1.8148148148148149,1.7910493827160494
